content;question;answer
Liputan6.com, Jakarta Kabar duka menyelimuti industri hiburan Korea Selatan dengan meninggalnya aktor senior Song Young Kyu pada 4 Agustus 2025. Jenazahnya ditemukan di dalam mobil di Cheoin-gu, Yongin, Korea Selatan, mengagetkan banyak pihak dan menimbulkan pertanyaan. Sebelumnya, kabar Song Young Kyu meninggal dunia dikonfirmasi Kantor Polisi Yongin Dongbu di Provinsi Gyeonggi, Senin pagi ini. Diungkap bahwa mendiang ditemukan tewas di dalam mobil di kompleks perumahan di Yongin, Provinsi Gyeonggi, sekitar pukul 8 pagi waktu Korea oleh seorang kenalan. Baca Juga Song Young Kyu selama ini dikenal luas atas kontribusinya dalam dunia akting. Ia berhasil mencuri perhatian publik melalui perannya sebagai detektif dalam film komedi hit Extreme Job yang rilis pada 2019. Advertisement Selain di layar lebar, ia sangat produktif tampil di layar kaca, sebelum terjerat kasus mengemudi sambil mabuk. Tahun ini saja, ada enam judul drakor yang ia bintangi. Dua di antaranya, bahkan tengah tayang saat ini. Apa saja keenam judul drama Korea terakhir mendiang Song Young Kyu? Mari kita simak.;Kapan aktor senior Korea Selatan, Song Young Kyu, meninggal dunia?;Song Young Kyu meninggal dunia pada tanggal 4 Agustus 2025, dan penemuannya di dalam mobil mengagetkan banyak pihak.
Liputan6.com, Jakarta Kabar duka menyelimuti industri hiburan Korea Selatan dengan meninggalnya aktor senior Song Young Kyu pada 4 Agustus 2025. Jenazahnya ditemukan di dalam mobil di Cheoin-gu, Yongin, Korea Selatan, mengagetkan banyak pihak dan menimbulkan pertanyaan. Sebelumnya, kabar Song Young Kyu meninggal dunia dikonfirmasi Kantor Polisi Yongin Dongbu di Provinsi Gyeonggi, Senin pagi ini. Diungkap bahwa mendiang ditemukan tewas di dalam mobil di kompleks perumahan di Yongin, Provinsi Gyeonggi, sekitar pukul 8 pagi waktu Korea oleh seorang kenalan. Baca Juga Song Young Kyu selama ini dikenal luas atas kontribusinya dalam dunia akting. Ia berhasil mencuri perhatian publik melalui perannya sebagai detektif dalam film komedi hit Extreme Job yang rilis pada 2019. Advertisement Selain di layar lebar, ia sangat produktif tampil di layar kaca, sebelum terjerat kasus mengemudi sambil mabuk. Tahun ini saja, ada enam judul drakor yang ia bintangi. Dua di antaranya, bahkan tengah tayang saat ini. Apa saja keenam judul drama Korea terakhir mendiang Song Young Kyu? Mari kita simak.;Apa peran yang membuat Song Young Kyu dikenal luas oleh publik?;Song Young Kyu dikenal luas karena perannya sebagai detektif dalam film komedi hit berjudul Extreme Job pada tahun 2019.
"Liputan6.com, Jakarta Felicya Angelista mengungkap rasa bahagia dan syukurnya terpilih menjadi salah satu nomine di ajang penghargaan Ten Outdtanding Young Person atau TOYP 2025. Bukan karena eksistensi di industri hiburan, istri Caesar Hitto ini justru terpilih lantaran kiprahnya di dunia bisnis. Kebanggaan Felicya Angelista kian bertambah karena banyak orang-orang hebat dan tokoh muda inspiratif yang didapuk sebagai nomine. Diakui Felicya sudah 8 tahun terakhir ia membangun bisnisnya yang bergerak di lini kecantikan itu. Baca Juga ""Aku senang akhirnya kita bisa menajdi nominasi dari banyaknya orang-orang hebat dan tokoh-tokoh muda inspiratif,"" ujar Felicya di saat pengumuman nominasi ajang TOYP 2025, Kawasan Kuningan, Jakarta Selatan, Kamis (22/8/2025). Advertisement ""Memang tujuan aku syuting untuk nabung bikin bisnis sendiri. Ada pembelajaran yang dipetik dan akhirnyaÂ  begitu banya konsumen masyarakat yang cinta. Ada banyak achievement yang bisa diraih,"" Felicya Angelista menambahkan. ";Apa alasan utama Felicya Angelista terpilih sebagai nomine TOYP 2025?;Felicya Angelista terpilih karena kiprahnya di dunia bisnis kecantikan, bukan karena prestasinya di industri hiburan.
"Liputan6.com, Jakarta Felicya Angelista mengungkap rasa bahagia dan syukurnya terpilih menjadi salah satu nomine di ajang penghargaan Ten Outdtanding Young Person atau TOYP 2025. Bukan karena eksistensi di industri hiburan, istri Caesar Hitto ini justru terpilih lantaran kiprahnya di dunia bisnis. Kebanggaan Felicya Angelista kian bertambah karena banyak orang-orang hebat dan tokoh muda inspiratif yang didapuk sebagai nomine. Diakui Felicya sudah 8 tahun terakhir ia membangun bisnisnya yang bergerak di lini kecantikan itu. Baca Juga ""Aku senang akhirnya kita bisa menajdi nominasi dari banyaknya orang-orang hebat dan tokoh-tokoh muda inspiratif,"" ujar Felicya di saat pengumuman nominasi ajang TOYP 2025, Kawasan Kuningan, Jakarta Selatan, Kamis (22/8/2025). Advertisement ""Memang tujuan aku syuting untuk nabung bikin bisnis sendiri. Ada pembelajaran yang dipetik dan akhirnyaÂ  begitu banya konsumen masyarakat yang cinta. Ada banyak achievement yang bisa diraih,"" Felicya Angelista menambahkan. ";Sudah berapa lama Felicya Angelista membangun bisnisnya?;Felicya Angelista sudah membangun bisnisnya selama 8 tahun terakhir di bidang kecantikan.
Liputan6.com, Jakarta - Memasuki tahun ke-35, SCTV kembali menghadirkan sebuah perayaan ulang tahun yang spektakuler. Perayaan ini disiarkan langsung dari studio 8 Emtek City, Jakarta. Selain penampilan dari Ariel Noah dan pemain sinetron AGZ, perayaan HUT SCTV ke-35 juga dimeriahkan dengan kolaborasi lintas generasi antara Hello Band, Bian Gindas, Goliath, Hijau Daun, Five Minutes dan penyanyi legenda Iwan Fals. Baca Juga Sebagai pembuka dari kolaborasi lintas generasi ini, para vokalis dari band tersebut menyanyikan penggalan lagu mereka. Advertisement Tak lupa juga mereka memberikan ucapan kepada SCTV yang sedang berulang tahun ke-35. âSelamat ulang tahun SCTV,â ucap Widi, vokalis band Hello Band. Di sela penampilan salah satu vokalis band juga sempat memanaskan panggung dengan meneriaki âmana suaranya,â kepada penonton.;Di mana perayaan ulang tahun SCTV ke-35 disiarkan secara langsung?;Perayaan ulang tahun SCTV disiarkan langsung dari studio 8 Emtek City, Jakarta.
Liputan6.com, Jakarta - Memasuki tahun ke-35, SCTV kembali menghadirkan sebuah perayaan ulang tahun yang spektakuler. Perayaan ini disiarkan langsung dari studio 8 Emtek City, Jakarta. Selain penampilan dari Ariel Noah dan pemain sinetron AGZ, perayaan HUT SCTV ke-35 juga dimeriahkan dengan kolaborasi lintas generasi antara Hello Band, Bian Gindas, Goliath, Hijau Daun, Five Minutes dan penyanyi legenda Iwan Fals. Baca Juga Sebagai pembuka dari kolaborasi lintas generasi ini, para vokalis dari band tersebut menyanyikan penggalan lagu mereka. Advertisement Tak lupa juga mereka memberikan ucapan kepada SCTV yang sedang berulang tahun ke-35. âSelamat ulang tahun SCTV,â ucap Widi, vokalis band Hello Band. Di sela penampilan salah satu vokalis band juga sempat memanaskan panggung dengan meneriaki âmana suaranya,â kepada penonton.;Siapa saja musisi yang terlibat dalam kolaborasi lintas generasi di acara HUT SCTV ke-35?;Kolaborasi lintas generasi melibatkan Hello Band, Bian Gindas, Goliath, Hijau Daun, Five Minutes, dan Iwan Fals.
"Liputan6.com, Jakarta Malam Puncak HUT SCTV 35 Xtraordinary dibuka dengan gegap gempita oleh Ariel NOAH dan para bintang Asmara Gen Z. Dalam acara yang disiarkan langsung dari Studio 6 EMTEK City, mereka membuka momen ultah ke-35 stasiun TV Penampilan pertama yang dibawakan di atas panggung ini adalah ""Buka Dulu Topengmu"", Ariel NOAH menggebrak dengan penampilan energik bersama Aqeela Callista dkk. Setelahnya, sebuah kejutan muncul, berupa pertunjukan freestyle motor, dilanjutkan dengan lagu kedua ""Di Atas Normal"" bersama Devon Lucca, Matthew Kenevan, dan Valery Verhey. Baca Juga Kemeriahan berlanjut di segmen selanjutnya, dengan penampilan Bunga Citra Lestari atau BCL yang tak kalah menggebrak. Ia tampil dengan jumpsuit warna kuning kehijauan yang mencolok bersama para penari latar. Advertisement Dibuka dengan ""Pernah Muda,"" berlanjut dengan ""Jangan Gila"" dan ""Dance Tonight."" ""Tangannya di atas semua!"" kata BCL di tengah penampilan, membakar semangat penonton yang hadir di malam pucak HUT SCTV ke-35.  ";Siapakah yang membuka acara Malam Puncak HUT SCTV 35 Xtraordinary?;Ariel NOAH bersama bintang Asmara Gen Z membuka acara tersebut dengan penampilan yang membangkitkan semangat.
"Liputan6.com, Jakarta Malam Puncak HUT SCTV 35 Xtraordinary dibuka dengan gegap gempita oleh Ariel NOAH dan para bintang Asmara Gen Z. Dalam acara yang disiarkan langsung dari Studio 6 EMTEK City, mereka membuka momen ultah ke-35 stasiun TV Penampilan pertama yang dibawakan di atas panggung ini adalah ""Buka Dulu Topengmu"", Ariel NOAH menggebrak dengan penampilan energik bersama Aqeela Callista dkk. Setelahnya, sebuah kejutan muncul, berupa pertunjukan freestyle motor, dilanjutkan dengan lagu kedua ""Di Atas Normal"" bersama Devon Lucca, Matthew Kenevan, dan Valery Verhey. Baca Juga Kemeriahan berlanjut di segmen selanjutnya, dengan penampilan Bunga Citra Lestari atau BCL yang tak kalah menggebrak. Ia tampil dengan jumpsuit warna kuning kehijauan yang mencolok bersama para penari latar. Advertisement Dibuka dengan ""Pernah Muda,"" berlanjut dengan ""Jangan Gila"" dan ""Dance Tonight."" ""Tangannya di atas semua!"" kata BCL di tengah penampilan, membakar semangat penonton yang hadir di malam pucak HUT SCTV ke-35.  ";Lagu apa yang dibawakan Ariel NOAH bersama Aqeela Callista di awal acara?;"Ariel NOAH bersama Aqeela Callista membawakan lagu ""Buka Dulu Topengmu"" di awal acara."
Liputan6.com, Jakarta Band dâMasiv tampil dalam sesi Panggung Karya sekaligus mengakhiri pergelaran Pesta Rakyat untuk Indonesia 2025 di Smesco Indonesia, Jakarta, Sabtu (23/8/2025). Sang vokalis tampil kasual dengan celana panjang cokelat dipadu kaus krem bergambar foto Chriye. Bermandikan tata cahaya yang membuat panggung terasa dramatis, Rian dâMasiv tampil atraktif sekaligus interaktif dengan audiens. Tak hanya dâMasiv, penutupan Pesta Rakyat untuk Indonesia 2025 juga menampilkan Ghea Indrawari. Baca Juga Ghea Indrawari membuka konser Panggung Karya dengan âBucketlistâ disambungÂ lagu âMalaikat.â Penyanyi kelahiran Singkawang, 10 Maret 1998 ini tampil manis dan energik berkatÂ dress putih yang menajamkan kesan klasik sekaligus chic. Advertisement âSenang banget Ghea bisa hadir di Pesta Rakyat untuk Indonesia 2025. Malam ini, aku akan temenin dengan beberapa lagu. Jadi, enjoy. Kalau tahu lagunya, boleh nyanyi bareng. Siapa tahu pas ngelamun terus, eh ini lagu apa kisahku?â kata Ghea Indrawari. ;Band apa yang tampil dalam pergelaran Pesta Rakyat untuk Indonesia 2025?;Band dâMasiv tampil dalam pergelaran Pesta Rakyat untuk Indonesia 2025.
Liputan6.com, Jakarta Band dâMasiv tampil dalam sesi Panggung Karya sekaligus mengakhiri pergelaran Pesta Rakyat untuk Indonesia 2025 di Smesco Indonesia, Jakarta, Sabtu (23/8/2025). Sang vokalis tampil kasual dengan celana panjang cokelat dipadu kaus krem bergambar foto Chriye. Bermandikan tata cahaya yang membuat panggung terasa dramatis, Rian dâMasiv tampil atraktif sekaligus interaktif dengan audiens. Tak hanya dâMasiv, penutupan Pesta Rakyat untuk Indonesia 2025 juga menampilkan Ghea Indrawari. Baca Juga Ghea Indrawari membuka konser Panggung Karya dengan âBucketlistâ disambungÂ lagu âMalaikat.â Penyanyi kelahiran Singkawang, 10 Maret 1998 ini tampil manis dan energik berkatÂ dress putih yang menajamkan kesan klasik sekaligus chic. Advertisement âSenang banget Ghea bisa hadir di Pesta Rakyat untuk Indonesia 2025. Malam ini, aku akan temenin dengan beberapa lagu. Jadi, enjoy. Kalau tahu lagunya, boleh nyanyi bareng. Siapa tahu pas ngelamun terus, eh ini lagu apa kisahku?â kata Ghea Indrawari. ;Apa yang dikatakan Ghea Indrawari saat tampil di Pesta Rakyat untuk Indonesia 2025?;Ghea Indrawari mengatakan senang bisa tampil dan mengajak penonton untuk bernyanyi bersama jika mereka tahu lagunya.
"Liputan6.com, Jakarta Aktor Julian JacobÂ memulai debut aktingnya di film horor garapan rumah produksi Mahakarya Pictures. Ia membintangi film berjudul Rest AreaÂ arahan sutradara Aditya Testarosa. Dalam film ini Julian Jacob memerankan tokoh Ale, salah satu dari lima pemuda crazy rich yang terjebak di rest area terpencil. Ale diceritakan memiliki sifat narsistik dan selalu memandang rendah orang lain. Baca Juga Julian merasa bersyukur diberi kepercayaan terlibat di film ini. Meskipun ia tak memungkiri memerankan karakter Ale menjadi tantangan tersendiri baginya. Advertisement ""Sebenernya ini tantangan buat aku. Karena Ale ini super narsistik, dia mandang orang lain di bawah dia. Jadi kayak toleransinya udah hilang. Dia juga controlling, perkumpulan itu harus nurut sama dia,"" ujar Julian Jacob di peluncuran trailerÂ film horor Rest Area, di XXI Metropole, Jakarta Pusat, Rabu (20/8/2025). ";Apa judul film yang dibintangi oleh Julian Jacob?;Film yang dibintangi Julian Jacob berjudul Rest Area, sebuah film horor garapan Mahakarya Pictures.
"Liputan6.com, Jakarta Aktor Julian JacobÂ memulai debut aktingnya di film horor garapan rumah produksi Mahakarya Pictures. Ia membintangi film berjudul Rest AreaÂ arahan sutradara Aditya Testarosa. Dalam film ini Julian Jacob memerankan tokoh Ale, salah satu dari lima pemuda crazy rich yang terjebak di rest area terpencil. Ale diceritakan memiliki sifat narsistik dan selalu memandang rendah orang lain. Baca Juga Julian merasa bersyukur diberi kepercayaan terlibat di film ini. Meskipun ia tak memungkiri memerankan karakter Ale menjadi tantangan tersendiri baginya. Advertisement ""Sebenernya ini tantangan buat aku. Karena Ale ini super narsistik, dia mandang orang lain di bawah dia. Jadi kayak toleransinya udah hilang. Dia juga controlling, perkumpulan itu harus nurut sama dia,"" ujar Julian Jacob di peluncuran trailerÂ film horor Rest Area, di XXI Metropole, Jakarta Pusat, Rabu (20/8/2025). ";Sifat apa yang dimiliki tokoh Ale yang diperankan oleh Julian Jacob?;Ale memiliki sifat narsistik, selalu memandang rendah orang lain, dan sangat suka mengontrol situasi.
"Liputan6.com, Jakarta Nama Romaria dulu lekat dengan citra penyanyi cilik ceria lewat hit ""Malu Sama Kucing.""Â Kini ia comeback ke industri musik Indonesia dengan identitas baruÂ lewat ""Ujung Jalanmu Diriku,"" yang menjadi penanda transformasi menjadi penyanyi dewasa dengan musikalitas lebih matang. Lagu baru ""Ujung Jalanmu Diriku"" membawa narasi perpisahan yang didasari cinta tulus. Romaria menjelaskan, makna lagu ini jauh lebih dalam dari sekadar kisah patah hati biasa. âYang pasti deep banget, aku mungkin pernah rasain itu. Misalnya kita punya pasangan, tapi bisa teman bisa keluarga, kita harus melepaskan demi dia mengejar mimpinya,"" ujar Romaria di Wahana Studios, Kawasan Bekasi, Jawa Barat, Jumat (22/8/2025). Advertisement ""Pastinya Roma merasa berbeda banget dengan genre lagu yang dulu. Kalau dulu lebih have fun, ini jadi ingin lebih serius di musik. Yang pasti Roma excited dan deg-degan,""Â ia menambahkan. ";Apa judul lagu yang menandai transformasi Romaria menjadi penyanyi dewasa?;"""Ujung Jalanmu Diriku"" menandai transformasi Romaria menjadi penyanyi dewasa dengan musikalitas yang lebih matang."
"Liputan6.com, Jakarta Nama Romaria dulu lekat dengan citra penyanyi cilik ceria lewat hit ""Malu Sama Kucing.""Â Kini ia comeback ke industri musik Indonesia dengan identitas baruÂ lewat ""Ujung Jalanmu Diriku,"" yang menjadi penanda transformasi menjadi penyanyi dewasa dengan musikalitas lebih matang. Lagu baru ""Ujung Jalanmu Diriku"" membawa narasi perpisahan yang didasari cinta tulus. Romaria menjelaskan, makna lagu ini jauh lebih dalam dari sekadar kisah patah hati biasa. âYang pasti deep banget, aku mungkin pernah rasain itu. Misalnya kita punya pasangan, tapi bisa teman bisa keluarga, kita harus melepaskan demi dia mengejar mimpinya,"" ujar Romaria di Wahana Studios, Kawasan Bekasi, Jawa Barat, Jumat (22/8/2025). Advertisement ""Pastinya Roma merasa berbeda banget dengan genre lagu yang dulu. Kalau dulu lebih have fun, ini jadi ingin lebih serius di musik. Yang pasti Roma excited dan deg-degan,""Â ia menambahkan. ";Apa pesan atau makna yang ingin disampaikan Romaria melalui lagu barunya?;"Lagu ""Ujung Jalanmu Diriku"" menyampaikan pesan tentang perpisahan demi kebahagiaan orang yang dicintai dalam mengejar mimpinya."
"Liputan6.com, Jakarta Musisi, penulis lagu, sekaligus produser Syahravi Dewanda meluncurkan karya terbaru berjudul ""Dusta"" pada 22 Agustus 2025. Mengusung musik pop R&B dan sentuhan groove, lagu ini secara lugas dan satir mengungkap tentang realita hubungan modern. Syahravi mengatakan, inspirasi lagu baru ini datang dari pengalaman pribadi dan pengamatannya terhadap hubungan di sekitarnya. Lagu ini cerminan atas keresahan anak muda tentang pentingnya kejujuran dan ketulusan dalam hubungan yang makin kompleks. ""Aku melihat banyak hubungan yang hancur karena kebohongan, baik yang besar maupun kecil. Lagu ini cara aku bercerita dan sedikit âmenertawakanâ ironi itu,"" ujar Syahravi melalui keterangan tertulisnya, Sabtu (23/8/2025). Advertisement Secara musikal ""Dusta"" menawarkan energi yang santai namun tetap groovy, diwarnai permainan gitar, synthesizer, dan bas. Demi mewujudkan visi musikalitasnya, Syahravi menggandeng sejumlah musisi berbakat dalam proses produksinya. ";"Kapan lagu ""Dusta"" karya Syahravi Dewanda diluncurkan?";"Lagu ""Dusta"" diluncurkan pada tanggal 22 Agustus 2025."
"Liputan6.com, Jakarta Musisi, penulis lagu, sekaligus produser Syahravi Dewanda meluncurkan karya terbaru berjudul ""Dusta"" pada 22 Agustus 2025. Mengusung musik pop R&B dan sentuhan groove, lagu ini secara lugas dan satir mengungkap tentang realita hubungan modern. Syahravi mengatakan, inspirasi lagu baru ini datang dari pengalaman pribadi dan pengamatannya terhadap hubungan di sekitarnya. Lagu ini cerminan atas keresahan anak muda tentang pentingnya kejujuran dan ketulusan dalam hubungan yang makin kompleks. ""Aku melihat banyak hubungan yang hancur karena kebohongan, baik yang besar maupun kecil. Lagu ini cara aku bercerita dan sedikit âmenertawakanâ ironi itu,"" ujar Syahravi melalui keterangan tertulisnya, Sabtu (23/8/2025). Advertisement Secara musikal ""Dusta"" menawarkan energi yang santai namun tetap groovy, diwarnai permainan gitar, synthesizer, dan bas. Demi mewujudkan visi musikalitasnya, Syahravi menggandeng sejumlah musisi berbakat dalam proses produksinya. ";"Inspirasi Syahravi Dewanda dalam menciptakan lagu ""Dusta"" berasal dari apa?";"Inspirasi lagu ""Dusta"" berasal dari pengalaman pribadi dan pengamatan terhadap hubungan di sekitar Syahravi."
